,O.diatom,E.diatom,OoverE.diatom,Onull.diatom,Enull.diatom,OoverE.null.diatom,BC.diatom,BC.null.diatom,Type.diatom,Type.diatom.1,MMI.diatom,Type.null.diatom,MMI.null.diatom,ASCI.diatom,ASCI.null.diatom,O.sba,E.sba,OoverE.sba,Onull.sba,Enull.sba,OoverE.null.sba,BC.sba,BC.null.sba,Type.sba,Type.sba.1,MMI.sba,Type.null.sba,MMI.null.sba,ASCI.sba,ASCI.null.sba,O.hybrid,E.hybrid,OoverE.hybrid,Onull.hybrid,Enull.hybrid,OoverE.null.hybrid,BC.hybrid,BC.null.hybrid,Type.hybrid,Type.hybrid.1,MMI.hybrid,Type.null.hybrid,MMI.null.hybrid,ASCI.hybrid,ASCI.null.hybrid,zed
603PS0092_7.25.12_1,10,8.699514067,1.149489491,10,8.674796748,1.152764761,0.172244534,0.169351328,rc,Reference,1.093601835,Reference,1.093601835,1.121545663,1.123183298,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reference,0.863020459,Reference,0.863020459,NA,NA,11,11.05805794,0.994749716,10,10.00478469,0.99952176,0.237854104,0.25902894,rc,Reference,1.079943349,Reference,1.079943349,1.037346533,1.039732555,603PS0092_7.25.12_1
603PS0108_7.24.12_1,8,8.408745159,0.951390469,8,8.674796748,0.922211809,0.170679892,0.18283764,int,Intermediate,1.197099869,Intermediate,1.197099869,1.074245169,1.059655839,4,3.605650752,1.109369785,4,4.943349754,0.809167912,0.342259726,0.446433489,int,Intermediate,1.169648454,Intermediate,1.169648454,1.13950912,0.989408183,10,10.38082909,0.963314193,11,10.00478469,1.099473936,0.21088625,0.22642369,int,Intermediate,1.180562445,Intermediate,1.180562445,1.071938319,1.14001819,603PS0108_7.24.12_1
603PS0108_7.24.12_2,9,8.408745159,1.070314278,9,8.674796748,1.037488285,0.16052222,0.160380251,other,Intermediate,1.068270145,Intermediate,1.068270145,1.069292211,1.052879215,4,3.605650752,1.109369785,5,4.943349754,1.01145989,0.342259726,0.404508298,other,Intermediate,1.171685137,Intermediate,1.171685137,1.140527461,1.091572514,11,10.38082909,1.059645613,12,10.00478469,1.199426112,0.201022193,0.212220048,other,Intermediate,1.146658255,Intermediate,1.146658255,1.103151934,1.173042183,603PS0108_7.24.12_2
603PS0109_7.29.08_1,9,9.709561074,0.926921406,7,8.674796748,0.806935333,0.273875465,0.283540802,rc,Reference,0.876372934,Reference,0.876372934,0.90164717,0.841654133,4,3.108172393,1.286929904,3,4.943349754,0.606875934,0.252786121,0.438139535,rc,Reference,0.94588876,Reference,0.94588876,1.116409332,0.776382347,11,10.10930612,1.088106332,10,10.00478469,0.99952176,0.253649867,0.275292992,rc,Reference,0.993634979,Reference,0.993634979,1.040870656,0.996578369,603PS0109_7.29.08_1
603PS0132_7.17.13_1,10,10.54550285,0.948271519,9,8.674796748,1.037488285,0.215883245,0.157927016,int,Intermediate,0.908897377,Intermediate,0.908897377,0.928584448,0.973192831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9.821974082,0.814500215,9,10.00478469,0.899569584,0.266527868,0.298086606,int,Intermediate,0.855397445,Intermediate,0.855397445,0.83494883,0.877483515,603PS0132_7.17.13_1
603PS0136_7.17.13_1,9,8.769439029,1.026291416,9,8.674796748,1.037488285,0.145873949,0.160380251,int,Intermediate,1.107811418,Intermediate,1.107811418,1.067051417,1.072649852,2,3.133204575,0.638324103,2,4.943349754,0.404583956,0.539261763,0.64597375,int,Intermediate,1.025694644,Intermediate,1.025694644,0.832009373,0.7151393,9,9.89311898,0.909723215,11,10.00478469,1.099473936,0.239930564,0.252164009,int,Intermediate,1.191360956,Intermediate,1.191360956,1.050542085,1.145417446,603PS0136_7.17.13_1
603PS0137_8.13.13_1,12,9.298255809,1.290564623,10,8.674796748,1.152764761,0.126852838,0.135974459,int,Intermediate,1.084092744,Intermediate,1.084092744,1.187328683,1.118428752,7,6.515553823,1.074352264,7,4.943349754,1.416043847,0.363501167,0.33759538,int,Intermediate,0.876507047,Intermediate,0.876507047,0.975429656,1.146275447,11,9.127560816,1.205141244,12,10.00478469,1.199426112,0.209825875,0.191563383,int,Intermediate,1.071389238,Intermediate,1.071389238,1.138265241,1.135407675,603PS0137_8.13.13_1
603PS0557_8.18.10_1,10,7.923665248,1.26204221,9,8.674796748,1.037488285,0.115843201,0.167433303,rc,Reference,0.90509016,Reference,0.90509016,1.083566185,0.971289222,4,3.567814671,1.121134467,4,4.943349754,0.809167912,0.295828491,0.392453869,rc,Reference,1.124884532,Reference,1.124884532,1.1230095,0.967026222,12,9.620345975,1.247356387,11,10.00478469,1.099473936,0.166602569,0.207517084,rc,Reference,0.987567877,Reference,0.987567877,1.117462132,1.043520907,603PS0557_8.18.10_1
603PS0720_8.19.10_1,7,8.569324915,0.816867148,7,8.674796748,0.806935333,0.242747985,0.245159059,str,Stressed,0.951966525,Stressed,0.951966525,0.884416836,0.879450929,1,4.081873548,0.244985541,1,4.943349754,0.202291978,0.623647076,0.679237464,str,Stressed,0.863020459,Stressed,0.863020459,0.554003,0.532656218,9,9.898632328,0.909216516,8,10.00478469,0.799617408,0.244332359,0.305607228,str,Stressed,1.00381777,Stressed,1.00381777,0.956517143,0.901717589,603PS0720_8.19.10_1
603PS1056_7.24.12_1,12,14.79467326,0.811102739,9,8.674796748,1.037488285,0.256155572,0.164980067,other,Reference,0.991120721,Reference,0.991120721,0.90111173,1.014304503,5,3.823591123,1.307671202,4,4.943349754,0.809167912,0.256535119,0.450289177,other,Reference,1.122405755,Reference,1.122405755,1.215038479,0.965786834,12,11.97407356,1.002165214,11,10.00478469,1.099473936,0.196751712,0.224601367,other,Reference,1.008370238,Reference,1.008370238,1.005267726,1.053922087,603PS1056_7.24.12_1
603PS1056_8.14.12_1,10,8.607262678,1.161809553,10,8.674796748,1.152764761,0.134664372,0.135974459,rc,Reference,0.945155646,Reference,0.945155646,1.053482599,1.048960203,3,4.650757788,0.645056169,3,4.943349754,0.606875934,0.430470504,0.487131783,rc,Reference,0.771646116,Reference,0.771646116,0.708351142,0.689261025,11,9.672436907,1.137252184,12,10.00478469,1.199426112,0.180590523,0.203739943,rc,Reference,0.92110428,Reference,0.92110428,1.029178232,1.060265196,603PS1056_8.14.12_1
603PS1488_7.10.13_1,8,8.614715697,0.928643531,6,8.674796748,0.691658857,0.209092649,0.287165282,rc,Reference,0.889208091,Reference,0.889208091,0.908925811,0.790433474,1,1.550379677,0.645003295,4,4.943349754,0.809167912,0.314432841,0.450289177,rc,Reference,1.133517052,Reference,1.133517052,0.889260173,0.971342482,10,10.46484443,0.955580378,9,10.00478469,0.899569584,0.238758784,0.294310171,rc,Reference,1.008307774,Reference,1.008307774,0.981944076,0.953938679,603PS1488_7.10.13_1
603PSx109_7.30.12_1,12,10.21963325,1.174210434,9,8.674796748,1.037488285,0.133560733,0.160380251,int,Intermediate,1.032892821,Intermediate,1.032892821,1.103551628,1.035190553,7,4.726765897,1.480928007,6,4.943349754,1.213751868,0.263859596,0.340535674,int,Intermediate,1.071419872,Intermediate,1.071419872,1.27617394,1.14258587,15,11.23679737,1.334899927,13,10.00478469,1.299378288,0.183029037,0.185524126,int,Intermediate,1.038071436,Intermediate,1.038071436,1.186485682,1.168724862,603PSx109_7.30.12_1
603RCC156_7.16.13_1,8,7.681109828,1.041516158,7,8.674796748,0.806935333,0.18607338,0.246887967,rc,Reference,1.009445536,Reference,1.009445536,1.025480847,0.908190434,1,3.780268744,0.264531457,2,4.943349754,0.404583956,0.746736277,0.668676836,rc,Reference,1.025257118,Reference,1.025257118,0.644894288,0.714920537,9,8.968854058,1.003472678,8,10.00478469,0.799617408,0.315434588,0.334307733,rc,Reference,1.038682908,Reference,1.038682908,1.021077793,0.919150158,603RCC156_7.16.13_1
603RCC156_7.16.13_2,8,8.091225312,0.988725402,8,8.674796748,0.922211809,0.222111551,0.217292378,other,Reference,1.028819593,Reference,1.028819593,1.008772497,0.975515701,1,1.880001792,0.531914387,2,4.943349754,0.404583956,0.571022742,0.668676836,other,Reference,0.846595404,Reference,0.846595404,0.689254895,0.62558968,11,14.73670042,0.746435748,9,10.00478469,0.899569584,0.34738131,0.310674723,other,Reference,0.942153248,Reference,0.942153248,0.844294498,0.920861416,603RCC156_7.16.13_2
603RCK001_7.31.08_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.7923966,0,2,4.943349754,0.404583956,1,0.731819794,other,Intermediate,0.939835604,Intermediate,0.939835604,0.469917802,0.67220978,10,11.22421187,0.890931151,8,10.00478469,0.799617408,0.307422759,0.321551953,other,Intermediate,1.087801738,Intermediate,1.087801738,0.989366445,0.943709573,603RCK001_7.31.08_1
603RCK001_8.9.10_1,12,10.44529661,1.148842436,10,8.674796748,1.152764761,0.164014984,0.147003338,int,Intermediate,1.065389647,Intermediate,1.065389647,1.107116042,1.109077204,5,4.607408235,1.085208808,6,4.943349754,1.213751868,0.292335486,0.345037137,int,Intermediate,0.935241248,Intermediate,0.935241248,1.010225028,1.074496558,14,11.03675256,1.268489071,12,10.00478469,1.199426112,0.204511468,0.194172646,int,Intermediate,1.006010664,Intermediate,1.006010664,1.137249868,1.102718388,603RCK001_8.9.10_1
603RCK001_8.9.10_2,12,10.44529661,1.148842436,8,8.674796748,0.922211809,0.164014984,0.18283764,other,Intermediate,1.019021493,Intermediate,1.019021493,1.083931964,0.970616651,5,4.607408235,1.085208808,6,4.943349754,1.213751868,0.292335486,0.345037137,other,Intermediate,0.990905336,Intermediate,0.990905336,1.038057072,1.102328602,14,11.03675256,1.268489071,11,10.00478469,1.099473936,0.204511468,0.207517084,other,Intermediate,1.006780542,Intermediate,1.006780542,1.137634806,1.053127239,603RCK001_8.9.10_2
603RCK001_8.9.10_3,11,10.44529661,1.053105566,8,8.674796748,0.922211809,0.238259403,0.242970908,other,Intermediate,0.90482728,Intermediate,0.90482728,0.978966423,0.913519544,5,4.607408235,1.085208808,5,4.943349754,1.01145989,0.292335486,0.376764924,other,Intermediate,0.933705038,Intermediate,0.933705038,1.009456923,0.972582464,13,11.03675256,1.177882709,11,10.00478469,1.099473936,0.258026633,0.250341686,other,Intermediate,0.973124306,Intermediate,0.973124306,1.075503507,1.036299121,603RCK001_8.9.10_3
603SPCBWC_7.22.08_1,7,8.662059321,0.808121919,5,8.674796748,0.576382381,0.263408063,0.368212446,rc,Reference,0.884464239,Reference,0.884464239,0.846293079,0.73042331,2,3.860857468,0.518019641,2,4.943349754,0.404583956,0.474621691,0.520397304,rc,Reference,1.088357542,Reference,1.088357542,0.803188591,0.746470749,8,10.32334811,0.774942385,7,10.00478469,0.699665232,0.278280516,0.350590884,rc,Reference,1.007208189,Reference,1.007208189,0.891075287,0.853436711,603SPCBWC_7.22.08_1
603UOW001_8.8.10_1,13,10.25454475,1.267730584,11,8.674796748,1.268041237,0.118061019,0.118181818,int,Intermediate,1.016809189,Intermediate,1.016809189,1.142269886,1.142425213,4,5.435246697,0.735937157,4,4.943349754,0.809167912,0.448124255,0.419443679,int,Intermediate,1.004288691,Intermediate,1.004288691,0.870112924,0.906728302,12,8.790278214,1.365144505,13,10.00478469,1.299378288,0.154385706,0.173876872,int,Intermediate,1.061026503,Intermediate,1.061026503,1.213085504,1.180202396,603UOW001_8.8.10_1
603UOW003_8.25.08_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.675567208,0.427755588,2,4.943349754,0.404583956,0.734072694,0.731819794,int,Intermediate,0.541446241,Intermediate,0.541446241,0.484600915,0.473015099,9,8.625904596,1.043368832,10,10.00478469,0.99952176,0.273569352,0.271466156,int,Intermediate,0.977712679,Intermediate,0.977712679,1.010540755,0.98861722,603UOW003_8.25.08_1
603UOW009_8.26.08_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.340429255,0,2,4.943349754,0.404583956,1,0.755232352,int,Intermediate,0.922493903,Intermediate,0.922493903,0.461246952,0.66353893,8,8.559225344,0.934664024,9,10.00478469,0.899569584,0.332123104,0.319738167,int,Intermediate,0.814389432,Intermediate,0.814389432,0.874526728,0.856979508,603UOW009_8.26.08_1
609PS0053_5.14.08_1,5,9.815890187,0.509378152,4,8.674796748,0.461105904,0.405424641,0.471028437,int,Intermediate,0.705112313,Intermediate,0.705112313,0.607245233,0.583109109,5,6.556821725,0.762564579,4,4.943349754,0.809167912,0.436424471,0.433764803,int,Intermediate,0.857203918,Intermediate,0.857203918,0.809884249,0.833185915,7,12.13851468,0.576676816,5,10.00478469,0.49976088,0.461017427,0.445153061,int,Intermediate,0.781100244,Intermediate,0.781100244,0.67888853,0.640430562,609PS0053_5.14.08_1
620PS0669_8.17.10_1,11,9.481716602,1.160127481,10,8.674796748,1.152764761,0.169402053,0.175156001,int,Intermediate,0.931082358,Intermediate,0.931082358,1.04560492,1.04192356,2,6.87687855,0.290829624,2,4.943349754,0.404583956,0.596800227,0.520397304,int,Intermediate,0.645774651,Intermediate,0.645774651,0.468302137,0.525179303,12,11.61485359,1.033159817,11,10.00478469,1.099473936,0.272472337,0.232118451,int,Intermediate,0.949094899,Intermediate,0.949094899,0.991127358,1.024284418,620PS0669_8.17.10_1
626PS0171_5.15.08_1,11,9.873005839,1.114149042,10,8.674796748,1.152764761,0.117654832,0.147003338,rc,Reference,1.057675941,Reference,1.057675941,1.085912492,1.105220351,7,6.822736688,1.025981262,4,4.943349754,0.809167912,0.424980404,0.480583861,rc,Reference,1.133823787,Reference,1.133823787,1.079902525,0.97149585,14,13.61722543,1.028109586,10,10.00478469,0.99952176,0.249034832,0.240373116,rc,Reference,1.148686946,Reference,1.148686946,1.088398266,1.074104353,626PS0171_5.15.08_1
626PS0619_6.3.10_1,12,11.13298632,1.077877907,9,8.674796748,1.037488285,0.194778309,0.154247163,rc,Reference,0.988601479,Reference,0.988601479,1.033239693,1.013044882,5,4.688046922,1.066542226,5,4.943349754,1.01145989,0.39757961,0.42878375,rc,Reference,0.908106298,Reference,0.908106298,0.987324262,0.959783094,13,12.67345253,1.02576626,10,10.00478469,0.99952176,0.244374131,0.234393686,rc,Reference,1.041576994,Reference,1.041576994,1.033671627,1.020549377,626PS0619_6.3.10_1
626PS0827_6.3.10_1,7,9.363286202,0.747600773,6,8.674796748,0.691658857,0.314064181,0.317451524,rc,Reference,0.855895751,Reference,0.855895751,0.801748262,0.773777304,5,3.652268287,1.369012243,7,4.943349754,1.416043847,0.269535065,0.314497835,rc,Reference,0.835957452,Reference,0.835957452,1.102484848,1.126000649,8,8.67287845,0.922415787,10,10.00478469,0.99952176,0.292852304,0.279359005,rc,Reference,0.922328832,Reference,0.922328832,0.92237231,0.960925296,626PS0827_6.3.10_1
626PS1195_5.23.13_1,9,14.34913118,0.627215675,6,8.674796748,0.691658857,0.386371378,0.324099723,rc,Reference,0.890879674,Reference,0.890879674,0.759047674,0.791269265,10,7.917639977,1.263002616,8,4.943349754,1.618335825,0.286518505,0.301236917,rc,Reference,1.085354747,Reference,1.085354747,1.174178682,1.351845286,16,15.35318037,1.042129358,9,10.00478469,0.899569584,0.248181937,0.297834844,rc,Reference,1.043055261,Reference,1.043055261,1.04259231,0.971312423,626PS1195_5.23.13_1
628MRW138_5.21.14_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.117323323,1.28315211,7,4.943349754,1.416043847,0.247045181,0.323984327,rc,Reference,1.063247297,Reference,1.063247297,1.173199704,1.239645572,3,9.999805566,0.300005833,4,10.00478469,0.399808704,0.6719027,0.611889306,rc,Reference,0.886066172,Reference,0.886066172,0.593036003,0.642937438,628MRW138_5.21.14_1
628PS0527_6.3.09_1,10,9.332141292,1.07156543,9,8.674796748,1.037488285,0.166531455,0.157927016,int,Intermediate,0.968000853,Intermediate,0.968000853,1.019783142,1.002744569,3,5.599069052,0.535803358,3,4.943349754,0.606875934,0.466725248,0.438139535,int,Intermediate,0.488384453,Intermediate,0.488384453,0.512093906,0.547630194,12,9.470610154,1.267077813,12,10.00478469,1.199426112,0.172999985,0.192433138,int,Intermediate,0.819118326,Intermediate,0.819118326,1.043098069,1.009272219,628PS0527_6.3.09_1
628PS0715_6.9.10_1,9,9.539831672,0.943412872,9,8.674796748,1.037488285,0.220238096,0.190125728,str,Stressed,0.784596278,Stressed,0.784596278,0.864004575,0.911042281,3,5.913807375,0.507287406,3,4.943349754,0.606875934,0.470907075,0.479069767,str,Stressed,0.595818438,Stressed,0.595818438,0.551552922,0.601347186,12,12.76944685,0.939743134,11,10.00478469,1.099473936,0.310491739,0.232118451,str,Stressed,0.741663265,Stressed,0.741663265,0.840703199,0.9205686,628PS0715_6.9.10_1
628PS0715_6.9.10_2,9,9.539831672,0.943412872,9,8.674796748,1.037488285,0.190177136,0.160380251,other,Stressed,0.67472443,Stressed,0.67472443,0.809068651,0.856106358,3,5.913807375,0.507287406,3,4.943349754,0.606875934,0.470907075,0.479069767,other,Stressed,0.342103058,Stressed,0.342103058,0.424695232,0.474489496,12,12.76944685,0.939743134,11,10.00478469,1.099473936,0.294281951,0.209794989,other,Stressed,0.58986268,Stressed,0.58986268,0.764802907,0.844668308,628PS0715_6.9.10_2
628PS1019_6.8.11_1,10,9.478555597,1.055013066,10,8.674796748,1.152764761,0.151386939,0.129299086,int,Intermediate,1.294030361,Intermediate,1.294030361,1.174521714,1.223397561,5,6.053531761,0.825964114,5,4.943349754,1.01145989,0.451307857,0.415902898,int,Intermediate,1.012794713,Intermediate,1.012794713,0.919379414,1.012127302,13,12.33106614,1.054247853,13,10.00478469,1.299378288,0.2562557,0.191139767,int,Intermediate,1.168192134,Intermediate,1.168192134,1.111219994,1.233785211,628PS1019_6.8.11_1
628PS1039_6.9.11_1,9,8.885315953,1.012907143,9,8.674796748,1.037488285,0.142348301,0.148727384,int,Intermediate,0.896182804,Intermediate,0.896182804,0.954544974,0.966835544,5,5.30293405,0.942874257,5,4.943349754,1.01145989,0.366140714,0.381719098,int,Intermediate,0.950444014,Intermediate,0.950444014,0.946659135,0.980951952,12,9.681080609,1.239531049,12,10.00478469,1.199426112,0.158448357,0.185692542,int,Intermediate,0.917172723,Intermediate,0.917172723,1.078351886,1.058299417,628PS1039_6.9.11_1
628PS1179_6.6.12_1,10,8.858557623,1.128851945,10,8.674796748,1.152764761,0.134409962,0.147003338,int,Intermediate,1.337123672,Intermediate,1.337123672,1.232987808,1.244944216,6,5.195077621,1.154939433,6,4.943349754,1.213751868,0.378933308,0.385100158,int,Intermediate,1.081206205,Intermediate,1.081206205,1.118072819,1.147479037,15,11.66920968,1.285434097,12,10.00478469,1.199426112,0.228040415,0.212220048,int,Intermediate,1.213861312,Intermediate,1.213861312,1.249647705,1.206643712,628PS1179_6.6.12_1
628PS1307_5.21.13_1,10,8.84917764,1.130048509,10,8.674796748,1.152764761,0.142416511,0.144681469,int,Intermediate,1.000890318,Intermediate,1.000890318,1.065469413,1.076827539,2,5.253022883,0.38073316,2,4.943349754,0.404583956,0.583068226,0.576445548,int,Intermediate,0.739174127,Intermediate,0.739174127,0.559953644,0.571879042,12,12.23291126,0.980960275,11,10.00478469,1.099473936,0.290099529,0.226879271,int,Intermediate,0.862176845,Intermediate,0.862176845,0.92156856,0.98082539,628PS1307_5.21.13_1
628PS1483_5.22.13_1,3,9.336958737,0.321303765,3,8.674796748,0.345829428,0.548131429,0.52181987,str,Stressed,0.650378603,Stressed,0.650378603,0.485841184,0.498104016,3,7.28776148,0.411649038,2,4.943349754,0.404583956,0.571942346,0.520397304,str,Stressed,0.874008061,Stressed,0.874008061,0.64282855,0.639296009,5,13.0648255,0.382706987,5,10.00478469,0.49976088,0.538333721,0.447066327,str,Stressed,0.809374447,Stressed,0.809374447,0.596040717,0.654567664,628PS1483_5.22.13_1
630FCA097_8.22.13_1,10,9.451305942,1.05805484,10,8.674796748,1.152764761,0.155015638,0.144681469,rv,Reference,1.129950451,Reference,1.129950451,1.094002646,1.141357606,3,3.305246389,0.907647917,5,4.943349754,1.01145989,0.369734808,0.415902898,rv,Reference,1.020485304,Reference,1.020485304,0.96406661,1.015972597,11,9.811055491,1.121184159,12,10.00478469,1.199426112,0.17902061,0.210480539,rv,Reference,1.080761118,Reference,1.080761118,1.100972638,1.140093615,630FCA097_8.22.13_1
630PS0005_7.31.08_1,11,9.676572162,1.136766183,8,8.674796748,0.922211809,0.125674856,0.18283764,other,Reference,1.055777129,Reference,1.055777129,1.096271656,0.988994469,4,6.108992172,0.654772487,3,4.943349754,0.606875934,0.395343896,0.438139535,other,Reference,0.532183618,Reference,0.532183618,0.593478053,0.569529776,8,7.456371994,1.072907844,11,10.00478469,1.099473936,0.332057894,0.207517084,other,Reference,0.91015715,Reference,0.91015715,0.991532497,1.004815543,630PS0005_7.31.08_1
630PS0005_7.31.08_2,11,9.676572162,1.136766183,9,8.674796748,1.037488285,0.125674856,0.160380251,other,Reference,1.537849681,Reference,1.537849681,1.337307932,1.287668983,4,6.108992172,0.654772487,3,4.943349754,0.606875934,0.395343896,0.438139535,other,Reference,0.532183618,Reference,0.532183618,0.593478053,0.569529776,8,7.456371994,1.072907844,12,10.00478469,1.199426112,0.332057894,0.194172646,other,Reference,1.076592127,Reference,1.076592127,1.074749985,1.138009119,630PS0005_7.31.08_2
630PS0005_8.25.14_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4.066133427,1.229669436,6,4.943349754,1.213751868,0.219698471,0.343686698,rc,Reference,1.061666435,Reference,1.061666435,1.145667935,1.137709152,4,13.50064056,0.296282238,4,10.00478469,0.399808704,0.681282974,0.611889306,rc,Reference,0.83869513,Reference,0.83869513,0.567488684,0.619251917,630PS0005_8.25.14_1
630PS0005_8.25.14_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.112752988,0.984147771,6,4.943349754,1.213751868,0.251328813,0.343686698,other,Reference,1.073153142,Reference,1.073153142,1.028650457,1.143452505,7,6.406528158,1.092635485,4,10.00478469,0.399808704,0.217386696,0.611889306,other,Reference,0.835766233,Reference,0.835766233,0.964200859,0.617787468,630PS0005_8.25.14_2
630RBS005_8.12.14_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5.962098152,1.34180951,6,4.943349754,1.213751868,0.302917769,0.396803961,rc,Reference,0.99511138,Reference,0.99511138,1.168460445,1.104431624,4,10.99764035,0.363714385,3,10.00478469,0.299856528,0.630768082,0.689845475,rc,Reference,0.86497891,Reference,0.86497891,0.614346648,0.582417719,630RBS005_8.12.14_1
630RBS005_8.7.12_1,9,8.052944605,1.117603615,9,8.674796748,1.037488285,0.209697922,0.183072677,other,Reference,1.009097653,Reference,1.009097653,1.063350634,1.023292969,10,11.11366859,0.899792892,4,4.943349754,0.809167912,0.400610961,0.450289177,other,Reference,0.977169744,Reference,0.977169744,0.938481318,0.893168828,5,6.541670825,0.764330724,12,10.00478469,1.199426112,0.351242696,0.228527941,other,Reference,1.061589658,Reference,1.061589658,0.912960191,1.130507885,630RBS005_8.7.12_1
630SED034_8.6.12_1,9,9.744460951,0.923601628,9,8.674796748,1.037488285,0.161065967,0.160380251,rc,Reference,1.007859629,Reference,1.007859629,0.965730628,1.022673957,7,6.099067491,1.147716435,7,4.943349754,1.416043847,0.264449885,0.321097133,rc,Reference,1.190624142,Reference,1.190624142,1.169170288,1.303333994,12,8.533760587,1.406179594,13,10.00478469,1.299378288,0.220705137,0.185524126,rc,Reference,1.172116012,Reference,1.172116012,1.289147803,1.23574715,630SED034_8.6.12_1
631DEP001_8.28.12_1,11,9.416710757,1.168136124,9,8.674796748,1.037488285,0.128565312,0.148727384,rc,Reference,0.9416773,Reference,0.9416773,1.054906712,0.989582792,1,4.785031954,0.20898502,1,4.943349754,0.202291978,0.660230241,0.679237464,rc,Reference,0.863020459,Reference,0.863020459,0.53600274,0.532656218,11,9.586134424,1.14749069,10,10.00478469,0.99952176,0.249740169,0.231045204,rc,Reference,0.947342288,Reference,0.947342288,1.047416489,0.973432024,631DEP001_8.28.12_1
631FC1099_7.9.14_1,12,9.717278989,1.234913602,11,8.674796748,1.268041237,0.10511082,0.118181818,other,NA,1.214132545,NA,1.214132545,1.224523074,1.241086891,4,3.717656923,1.075946512,6,4.943349754,1.213751868,0.334165546,0.350889039,other,NA,1.01488176,NA,1.01488176,1.045414136,1.114316814,12,8.59220062,1.396615434,13,10.00478469,1.299378288,0.227422184,0.179492512,other,NA,1.188588571,NA,1.188588571,1.292602003,1.243983429,631FC1099_7.9.14_1
631LWK002_8.12.14_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4.657815767,1.717543243,8,4.943349754,1.618335825,0.26404115,0.311132255,rc,Reference,1.060461015,Reference,1.060461015,1.389002129,1.33939842,4,10.3922619,0.38490177,4,10.00478469,0.399808704,0.618099455,0.611889306,rc,Reference,0.92901932,Reference,0.92901932,0.656960545,0.664414012,631LWK002_8.12.14_1
631POR001_7.30.10_1,12,9.516392423,1.260982047,11,8.674796748,1.268041237,0.115428624,0.118181818,int,Intermediate,1.064988436,Intermediate,1.064988436,1.162985242,1.166514837,4,3.006885054,1.330280316,7,4.943349754,1.416043847,0.141734157,0.320272221,int,Intermediate,0.833892039,Intermediate,0.833892039,1.082086177,1.124967943,16,11.27629375,1.418905924,14,10.00478469,1.399330464,0.173179916,0.166434124,int,Intermediate,0.999381861,Intermediate,0.999381861,1.209143893,1.199356163,631POR001_7.30.10_1
631PS0001_7.28.09_1,10,9.98305072,1.001697806,9,8.674796748,1.037488285,0.14671078,0.176632935,other,Reference,1.226830065,Reference,1.226830065,1.114263935,1.132159175,3,3.29937037,0.909264394,4,4.943349754,0.809167912,0.268193863,0.41063068,other,Reference,0.963932695,Reference,0.963932695,0.936598544,0.886550304,14,12.86520931,1.088206159,11,10.00478469,1.099473936,0.211569578,0.214578588,other,Reference,1.062712094,Reference,1.062712094,1.075459126,1.081093015,631PS0001_7.28.09_1
631PS0001_7.31.08_1,9,9.98305072,0.901528025,6,8.674796748,0.691658857,0.196265545,0.289381348,other,Intermediate,1.233863593,Intermediate,1.233863593,1.067695809,0.962761225,3,3.310177894,0.906295702,2,4.943349754,0.404583956,0.27923016,0.520397304,other,Intermediate,0.939114661,Intermediate,0.939114661,0.922705182,0.671849309,12,12.80162276,0.93738116,8,10.00478469,0.799617408,0.262175545,0.297634866,other,Intermediate,1.194017653,Intermediate,1.194017653,1.065699407,0.99681753,631PS0001_7.31.08_1
631PS0001_8.13.08_1,9,9.98305072,0.901528025,7,8.674796748,0.806935333,0.196265545,0.265214385,other,Intermediate,1.041173466,Intermediate,1.041173466,0.971350746,0.924054399,1,3.376137941,0.296196428,1,4.943349754,0.202291978,0.553711442,0.679237464,other,Intermediate,0.863020459,Intermediate,0.863020459,0.579608444,0.532656218,9,11.02278315,0.816490706,7,10.00478469,0.699665232,0.279828907,0.338773213,other,Intermediate,1.030627927,Intermediate,1.030627927,0.923559317,0.86514658,631PS0001_8.13.08_1
631PS0001_9.29.10_1,9,9.98305072,0.901528025,6,8.674796748,0.691658857,0.196265545,0.289381348,rv,Reference,0.944172398,Reference,0.944172398,0.922850212,0.817915627,2,3.89816642,0.513061728,2,4.943349754,0.404583956,0.414329425,0.562256119,rv,Reference,0.918200447,Reference,0.918200447,0.715631088,0.661392202,11,10.92106207,1.007228045,8,10.00478469,0.799617408,0.245249302,0.312516609,rv,Reference,0.943725449,Reference,0.943725449,0.975476747,0.871671429,631PS0001_9.29.10_1
